V1,V2,V3b,PapIV,KIC,HB,DV,Per,e_Per,BJD0,e_BJD0,Morph,GLON,GLAT,Kpmag,Teff,SC,LC,TS,Simbad,_RA.icrs,_DE.icrs
0.0,0.0,1.0,0.0,07436177,0.0,b'',19.9335233,0.0013735,54996.882286,0.052514,0.1,74.4484,13.8984,14.575,6270.0,b'False',b'LC',b'TS',b'Simbad',289.1107,43.0136
0.0,0.0,1.0,1.0,03734660,1.0,b'',19.9421366,7.8e-05,55004.352911,,,70.0749,13.209,12.935,6030.0,b'False',b'LC',b'TS',b'Simbad',287.6235,38.8554
0.0,1.0,1.0,0.0,09016295,0.0,b'',19.974483,7.8e-05,54984.654842,0.02716,0.05,76.8497,14.4611,15.217,5819.0,b'False',b'LC',b'TS',b'Simbad',289.7273,45.3677
0.0,0.0,1.0,0.0,05130380,0.0,b'DV',19.983,0.0002276,55009.918408,0.080312,0.16,75.525,5.9907,16.299,5655.0,b'False',b'LC',b'TS',b'Simbad',299.1548,40.2882
1.0,1.0,1.0,0.0,04862625,0.0,b'',20.0002491,7.95e-05,54967.819337,0.032114,0.06,74.8691,6.4405,13.718,6149.0,b'True',b'LC',b'TS',b'Simbad',298.2149,39.9551
0.0,0.0,1.0,1.0,05017127,1.0,b'',20.0064041,7.8e-05,54991.925594,,,73.2651,9.6446,12.51,6195.0,b'False',b'LC',b'TS',b'Simbad',293.5484,40.1117
0.0,0.0,1.0,0.0,09117416,0.0,b'',20.0346008,7.8e-05,54978.46625,0.040034,0.17,80.4662,7.9357,13.266,,b'False',b'LC',b'TS',b'Simbad',300.3159,45.4954
1.0,1.0,1.0,0.0,06449552,0.0,b'',20.1488111,7.95e-05,54968.810783,0.049051,0.09,74.9772,10.181,14.904,5357.0,b'False',b'LC',b'TS',b'Simbad',293.9487,41.8555
0.0,0.0,1.0,0.0,08912308,1.0,b'',20.174443,7.95e-05,55005.755725,,,80.0348,7.8828,11.432,4872.0,b'False',b'LC',b'TS',b'Simbad',300.0681,45.1017
0.0,0.0,1.0,1.0,03749404,1.0,b'',20.3063852,7.95e-05,54981.16619,,,71.5886,10.0716,10.575,7144.0,b'True',b'LC',b'TS',b'Simbad',292.0793,38.8371
0.0,2.0,1.0,0.0,05872150,0.0,b'',20.3551034,8.11e-05,54967.645862,0.04048,0.08,73.1247,12.2243,14.557,5816.0,b'True',b'LC',b'TS',b'Simbad',290.4251,41.1392
1.0,1.0,1.0,0.0,11506235,0.0,b'',20.4130553,8.11e-05,54973.016016,0.028334,0.05,81.196,15.1803,14.874,5676.0,b'False',b'LC',b'TS',b'Simbad',291.3005,49.4957
0.0,0.0,1.0,0.0,09661869,0.0,b'',20.4271,0.0002376,55009.775821,0.070205,0.04,79.9666,10.5841,16.677,5915.0,b'False',b'LC',b'TS',b'Simbad',296.6568,46.3805
0.0,1.0,1.0,0.0,11869052,0.0,b'DV',20.545495,8.11e-05,54970.909481,0.022169,0.03,82.7068,13.6581,12.003,5525.0,b'True',b'LC',b'TS',b'Simbad',294.4017,50.1722
1.0,1.0,1.0,1.0,09291629,0.0,b'',20.686104,8.28e-05,54967.618459,1.385689,0.53,79.1275,10.7321,13.957,4629.0,b'False',b'LC',b'TS',b'Simbad',295.9065,45.7242
0.0,0.0,1.0,0.0,11970288,1.0,b'',20.7023187,8.11e-05,55008.521606,,,83.0776,13.2585,11.308,6690.0,b'False',b'LC',b'TS',b'Simbad',295.2123,50.317
1.0,1.0,1.0,0.0,07105574,0.0,b'',20.7260663,8.28e-05,54976.200686,0.039866,0.08,73.6852,14.6651,14.069,5765.0,b'False',b'LC',b'TS',b'Simbad',287.746,42.6486
1.0,1.0,1.0,0.0,09284741,0.0,b'',20.7292642,8.28e-05,54974.226901,0.027373,0.09,78.3517,12.2883,14.807,5085.0,b'False',b'LC',b'TS',b'Simbad',293.4253,45.7609
1.0,1.0,1.0,0.0,09837578,0.0,b'',20.733749,8.28e-05,54965.84583,0.037101,0.08,79.5413,12.0434,15.726,5359.0,b'True',b'LC',b'TS',b'Simbad',294.4967,46.6898
0.0,0.0,1.0,0.0,09596089,0.0,b'',20.83899,0.0038107,55008.172562,0.014885,0.03,79.2689,11.5464,16.583,5177.0,b'False',b'LC',b'TS',b'Simbad',294.962,46.2257
1.0,1.0,1.0,0.0,08569819,0.0,b'',20.8499218,8.28e-05,54970.557967,0.090289,0.17,77.9919,10.4824,13.04,7137.0,b'False',b'LC',b'TS',b'Simbad',295.4756,44.6215
1.0,1.0,1.0,0.0,10258558,0.0,b'',20.8678557,8.45e-05,54969.403096,0.035651,0.11,77.2931,18.565,14.492,5862.0,b'False',b'LC',b'TS',b'Simbad',284.4543,47.312
0.0,0.0,1.0,0.0,07122259,0.0,b'',20.882168,0.0001054,55292.799998,0.048118,0.12,75.397,11.0609,15.6,6122.0,b'False',b'LC',b'TS',b'Simbad',293.1455,42.6242
0.0,1.0,1.0,0.0,10602291,0.0,b'',20.9273614,8.45e-05,54972.324885,0.022581,0.03,80.0343,13.5789,14.877,5812.0,b'True',b'LC',b'TS',b'Simbad',292.7821,47.8007
0.0,0.0,1.0,0.0,08211605,0.0,b'',20.979525,0.0001054,55001.675748,0.141374,0.04,73.4704,19.3764,15.486,4995.0,b'False',b'LC',b'TS',b'Simbad',281.6058,44.1848
1.0,1.0,1.0,0.0,10228942,0.0,b'',21.0254417,8.45e-05,54960.196457,0.040718,0.08,81.479,9.7131,13.079,6361.0,b'False',b'LC',b'TS',b'Simbad',298.8271,47.2578
0.0,0.0,1.0,0.0,04247092,1.0,b'',21.0564163,8.45e-05,55004.129544,,,70.3237,13.9495,14.169,5565.0,b'True',b'LC',b'TS',b'Simbad',286.8795,39.3784
1.0,1.0,2.0,0.0,09786821,0.0,b'',21.1200186,8.45e-05,54962.007795,0.014194,0.02,80.4769,10.02,11.51,,b'True',b'LC',b'TS',b'Simbad',297.7256,46.5489
1.0,1.0,1.0,0.0,05091614,0.0,b'',21.1424579,8.45e-05,54971.390914,0.032565,0.06,72.0288,12.5085,14.083,5820.0,b'False',b'LC',b'TS',b'Simbad',289.4827,40.2928
1.0,1.0,1.0,0.0,09673173,0.0,b'',21.29474,8.62e-05,54980.095925,0.046439,0.09,81.0947,8.5518,13.731,5838.0,b'False',b'LC',b'TS',b'Simbad',300.0139,46.3453
1.0,1.0,1.0,0.0,10319590,0.0,b'DV',21.3204594,8.62e-05,54965.716743,0.085213,0.09,76.7456,20.3503,13.729,5518.0,b'False',b'LC',b'TS',b'Simbad',281.7146,47.4144
0.0,0.0,1.0,0.0,06388770,0.0,b'',21.3419702,8.62e-05,55009.786615,0.214152,0.43,76.5146,7.2637,13.87,6073.0,b'False',b'LC',b'TS',b'Simbad',298.3617,41.7812
1.0,1.0,1.0,0.0,05193386,0.0,b'',21.3782936,8.62e-05,54980.203835,0.166592,0.32,73.5322,9.6857,13.998,4797.0,b'True',b'LC',b'TS',b'Simbad',293.6599,40.3643
0.0,0.0,1.0,0.0,02437505,0.0,b'',21.476422,0.0001407,54982.261859,0.03346,0.06,69.9671,10.8998,17.29,,b'False',b'LC',b'TS',b'Simbad',290.2301,37.7775
0.0,0.0,1.0,0.0,02697935,1.0,b'DV',21.5133595,0.0001029,55008.46944,,,69.1922,12.953,10.63,4883.0,b'False',b'LC',b'TS',b'Simbad',287.4677,37.9666
1.0,1.0,1.0,0.0,05460835,0.0,b'',21.5392736,8.81e-05,54977.153537,0.032896,0.06,74.3896,8.7263,14.293,5864.0,b'False',b'LC',b'TS',b'Simbad',295.2967,40.6616
1.0,1.0,1.0,0.0,09474969,0.0,b'',21.5705056,8.62e-05,54984.792516,0.092816,0.17,79.3296,11.0562,12.462,6085.0,b'True',b'LC',b'TS',b'Simbad',295.6288,46.0514
0.0,1.0,1.0,0.0,01026957,0.0,b'',21.7613058,8.81e-05,54956.017106,0.011314,0.01,69.3933,9.7104,12.559,4845.0,b'True',b'LC',b'TS',b'Simbad',291.2543,36.7436
1.0,1.0,1.0,0.0,04252226,0.0,b'',21.8589584,9e-05,54984.262196,0.039068,0.07,70.8906,12.6315,13.916,5650.0,b'False',b'LC',b'TS',b'Simbad',288.7267,39.3377
0.0,0.0,1.0,0.0,05175668,1.0,b'',21.8821152,8.81e-05,55007.260809,,,71.6796,13.3305,13.342,6234.0,b'False',b'LC',b'TS',b'Simbad',288.3169,40.328
1.0,1.0,1.0,0.0,04769799,0.0,b'DV',21.9293139,8.81e-05,54968.505532,0.061744,0.12,74.4552,6.9982,10.946,4911.0,b'True',b'LC',b'TS',b'Simbad',297.3172,39.878
0.0,0.0,1.0,0.0,07050060,1.0,b'',22.044,9e-05,55012.472816,,,76.3971,8.9919,12.999,,b'False',b'LC',b'TS',b'Simbad',296.2548,42.5302
0.0,1.0,1.0,0.0,08167978,0.0,b'',22.0527157,9.83e-05,55006.605818,0.035626,0.06,76.4846,12.0103,15.44,5301.0,b'False',b'LC',b'TS',b'Simbad',292.6332,44.0019
1.0,1.0,1.0,0.0,11519226,0.0,b'',22.1607147,9e-05,54973.018008,0.021853,0.03,82.8483,11.7928,13.034,5646.0,b'True',b'LC',b'TS',b'Simbad',297.0705,49.4424
0.0,0.0,1.0,1.0,11288684,1.0,b'',22.2100629,9.2e-05,54998.318341,,,79.7049,17.5087,13.78,,b'False',b'LC',b'TS',b'Simbad',287.1589,49.0801
0.0,0.0,1.0,0.0,08322564,1.0,b'',22.2588457,9e-05,55005.671918,,,78.831,8.2601,12.421,5355.0,b'False',b'LC',b'TS',b'Simbad',298.76,44.2663
0.0,1.0,1.0,0.0,11656302,0.0,b'',22.2648087,9.2e-05,54983.837403,0.063683,0.11,80.7193,16.8229,14.626,5172.0,b'False',b'LC',b'TS',b'Simbad',288.6923,49.7235
1.0,1.0,1.0,0.0,04633434,0.0,b'',22.2712087,9.4e-05,54967.759142,0.027815,0.04,69.8096,16.1612,15.362,4902.0,b'False',b'LC',b'TS',b'Simbad',283.9859,39.7845
0.0,0.0,1.0,1.0,11859811,1.0,b'',22.3141477,9.2e-05,54967.210262,,,81.3458,16.5919,10.833,,b'False',b'LC',b'TS',b'Simbad',289.381,50.1894
0.0,0.0,1.0,0.0,07975727,0.0,b'',22.418315,9.2e-05,54983.378958,0.038808,0.07,77.6708,9.1488,14.479,5153.0,b'False',b'LC',b'TS',b'Simbad',296.8992,43.7073
1.0,1.0,1.0,0.0,08559863,0.0,b'',22.4704963,9.2e-05,54976.284087,0.045994,0.08,76.7672,12.8625,12.723,5154.0,b'True',b'LC',b'TS',b'Simbad',291.7307,44.6227
1.0,1.0,1.0,0.0,08364969,0.0,b'',22.5719568,9.4e-05,54978.033983,0.025223,0.03,76.5176,12.8517,15.45,5431.0,b'False',b'LC',b'TS',b'Simbad',291.5972,44.3985
0.0,1.0,1.0,0.0,11506938,1.0,b'',22.5747805,9.2e-05,55004.625793,,,81.2896,14.9747,11.612,6373.0,b'False',b'LC',b'TS',b'Simbad',291.6463,49.4934
0.0,1.0,1.0,0.0,04649305,1.0,b'',22.6511384,9.4e-05,54973.336784,,,71.7641,11.8605,13.682,6742.0,b'True',b'LC',b'TS',b'Simbad',290.1031,39.7816
1.0,1.0,1.0,0.0,08210721,0.0,b'',22.6728162,9.4e-05,54971.142082,0.048256,0.08,73.2901,19.7695,14.274,5412.0,b'False',b'LC',b'TS',b'Simbad',281.0103,44.1538
1.0,0.0,1.0,0.0,10491544,0.0,b'',22.7719842,9.4e-05,54996.255223,0.049644,0.1,81.8606,9.8624,13.436,4835.0,b'False',b'LC',b'TS',b'Simbad',298.9115,47.6584
0.0,0.0,1.0,0.0,10491554,0.0,b'',22.7721203,0.0002024,54996.216235,0.049217,0.07,81.8607,9.8612,15.018,5785.0,b'False',b'LC',b'TS',b'Simbad',298.9131,47.6579
0.0,1.0,1.0,0.0,12017140,0.0,b'',22.8452421,9.61e-05,54982.956652,0.037556,0.06,82.8417,14.0678,13.883,6026.0,b'False',b'LC',b'TS',b'Simbad',293.9147,50.4694
1.0,1.0,1.0,0.0,04144236,0.0,b'',22.9134572,9.4e-05,54973.645777,0.025487,0.03,70.4863,13.2117,11.856,6346.0,b'True',b'LC',b'TS',b'Simbad',287.8332,39.2213
0.0,0.0,1.0,1.0,08095275,1.0,b'',23.0073495,9.61e-05,54919.890796,2.498918,,75.9235,13.0742,13.606,4683.0,b'False',b'LC',b'TS',b'Simbad',290.9707,43.9709
0.0,1.0,1.0,0.0,04178389,0.0,b'',23.2105233,9.83e-05,54967.38524,0.020342,0.02,73.4827,7.4558,14.228,5645.0,b'True',b'LC',b'TS',b'Simbad',296.185,39.2628
0.0,0.0,1.0,0.0,06963171,1.0,b'',23.3082187,0.0015784,54997.777557,,,76.1747,9.246,14.106,5931.0,b'False',b'LC',b'TS',b'Simbad',295.8097,42.4593
0.0,1.0,1.0,0.0,10418797,0.0,b'',23.3553477,9.83e-05,54979.477764,0.029766,0.04,81.1161,10.9629,15.278,5556.0,b'True',b'LC',b'TS',b'Simbad',296.957,47.5539
0.0,1.0,1.0,0.0,10616571,0.0,b'',23.6731066,0.0001005,54969.956158,0.111899,0.18,81.5699,10.6638,13.057,5544.0,b'True',b'LC',b'TS',b'Simbad',297.6644,47.8015
0.0,0.0,1.0,0.0,05986209,0.0,b'',23.7379705,0.0001259,55297.374713,0.023134,0.03,76.0921,7.0112,15.147,5345.0,b'False',b'LC',b'TS',b'Simbad',298.3715,41.2918
0.0,0.0,1.0,0.0,09838060,0.0,b'',23.8158285,0.0001407,55059.287573,0.024932,0.03,79.5734,11.9293,16.029,5365.0,b'False',b'LC',b'TS',b'Simbad',294.6657,46.6659
0.0,1.0,1.0,0.0,06672229,0.0,b'',23.8323739,0.0001079,55023.882992,0.042837,0.09,72.3398,16.3679,15.581,5487.0,b'False',b'LC',b'TS',b'Simbad',284.9408,42.1132
0.0,1.0,1.0,0.0,07837302,0.0,b'',23.8371361,0.0001005,54982.935571,0.03967,0.06,77.4028,9.2884,13.722,,b'True',b'LC',b'TS',b'Simbad',296.5537,43.5432
0.0,1.0,1.0,0.0,08823868,0.0,b'',23.8761357,0.0001005,54988.008633,0.088534,0.16,77.7892,11.7294,11.409,9751.0,b'True',b'LC',b'TS',b'Simbad',293.7856,45.0186
0.0,1.0,1.0,0.0,09097120,0.0,b'',23.8996529,0.0001005,54974.182416,0.024608,0.03,78.5185,11.3579,15.453,5957.0,b'False',b'LC',b'TS',b'Simbad',294.7174,45.4858
0.0,1.0,1.0,0.0,05090690,0.0,b'',24.0233248,0.0001005,54961.588331,0.024263,0.04,71.905,12.6975,13.252,,b'True',b'LC',b'TS',b'Simbad',289.1913,40.2632
0.0,0.0,1.0,0.0,09658118,0.0,b'',24.0599949,0.001923,55005.057346,0.06071,0.11,79.5375,11.3688,14.158,6225.0,b'False',b'LC',b'TS',b'Simbad',295.3658,46.3773
1.0,1.0,1.0,0.0,03757588,0.0,b'',24.0899809,0.0001029,54987.285063,0.073726,0.12,72.3893,8.671,14.94,5214.0,b'False',b'LC',b'TS',b'Simbad',294.1433,38.8932
1.0,1.0,1.0,0.0,07821010,0.0,b'',24.2382426,0.0001029,54969.615845,0.024871,0.03,75.6864,12.6856,10.816,6298.0,b'True',b'LC',b'TS',b'Simbad',291.3197,43.5955
0.0,0.0,1.0,0.0,07019489,0.0,b'',24.259843,0.0001293,54965.481782,0.027534,,73.3787,15.1801,15.962,5283.0,b'False',b'LC',b'TS',b'Simbad',286.944,42.5807
1.0,1.0,1.0,0.0,10849244,0.0,b'',24.261683,0.0001029,54955.979284,0.04375,0.07,78.5724,17.927,12.325,5887.0,b'False',b'LC',b'TS',b'Simbad',285.978,48.2255
0.0,0.0,1.0,1.0,08027591,1.0,b'',24.2744321,0.0001029,54994.397704,,,75.9531,12.7733,11.42,,b'False',b'LC',b'TS',b'Simbad',291.3653,43.868
0.0,1.0,1.0,0.0,05553652,0.0,b'',24.3282319,0.0001054,54974.041196,0.041276,0.06,75.1039,7.6491,15.952,5143.0,b'False',b'LC',b'TS',b'Simbad',296.9917,40.759
0.0,0.0,1.0,0.0,06041734,0.0,b'',24.3400239,0.000133,54969.058105,0.028222,0.04,73.6759,11.5,15.28,5994.0,b'False',b'LC',b'TS',b'Simbad',291.6043,41.3094
0.0,0.0,1.0,1.0,08098728,0.0,b'',24.485,0.0001029,55068.427936,0.286441,0.35,76.3466,12.2703,10.8,6404.0,b'True',b'LC',b'TS',b'Simbad',292.2261,43.9953
0.0,0.0,1.0,0.0,09761882,0.0,b'',24.5859785,0.0001054,55006.714634,0.044466,0.06,77.3775,16.3133,15.598,5298.0,b'False',b'LC',b'TS',b'Simbad',287.5694,46.5678
0.0,1.0,1.0,0.0,11974540,0.0,b'',24.6691944,0.0001054,54965.863261,0.059179,0.09,83.6681,12.2654,13.224,6507.0,b'True',b'LC',b'TS',b'Simbad',297.0092,50.3723
1.0,1.0,1.0,1.0,03128793,0.0,b'',24.6793813,0.0001054,54970.770924,0.122631,0.23,71.8154,8.312,14.633,4371.0,b'True',b'LC',b'TS',b'Simbad',294.2068,38.2234
1.0,1.0,1.0,0.0,07670617,0.0,b'DV',24.7038442,0.0001054,54969.128128,0.04424,0.07,74.2001,15.3266,15.517,4876.0,b'False',b'LC',b'TS',b'Simbad',287.1843,43.3671
1.0,1.0,1.0,0.0,10268809,0.0,b'DV',24.7089993,0.0001054,54971.999951,0.034276,0.05,78.6809,15.2807,13.737,5787.0,b'False',b'LC',b'TS',b'Simbad',289.6803,47.3178
1.0,1.0,1.0,0.0,04950557,0.0,b'',24.7147912,0.0001054,54957.777142,0.031492,0.04,74.9715,6.5005,12.526,6052.0,b'True',b'LC',b'TS',b'Simbad',298.2142,40.0732
1.0,1.0,1.0,0.0,10215422,0.0,b'',24.8470804,0.0001079,54987.126909,0.043556,0.07,80.0913,12.116,14.608,5427.0,b'False',b'LC',b'TS',b'Simbad',294.7596,47.2019
1.0,1.0,1.0,0.0,04459068,1.0,b'',24.9559946,0.0001079,54957.137809,,,71.5362,11.8212,11.458,8908.0,b'True',b'LC',b'TS',b'Simbad',290.0242,39.5635
0.0,0.0,1.0,0.0,11391755,0.0,b'',25.1041145,0.0001135,54979.433856,0.166924,0.16,79.3851,18.6487,15.527,5876.0,b'True',b'LC',b'TS',b'Simbad',285.3649,49.2016
1.0,1.0,1.0,0.0,05983348,0.0,b'',25.1507843,0.0001079,54983.344883,0.048482,0.08,75.8145,7.4059,15.048,5680.0,b'False',b'LC',b'TS',b'Simbad',297.7335,41.2509
0.0,0.0,1.0,0.0,07767733,0.0,b'',25.198302,0.0001368,55202.008051,0.032853,0.05,77.2962,9.3066,15.94,5699.0,b'False',b'LC',b'TS',b'Simbad',296.4618,43.4598
1.0,1.0,1.0,0.0,10616656,0.0,b'',25.285262,0.0001079,54968.965447,0.030704,0.04,81.6488,10.6837,12.138,6248.0,b'True',b'LC',b'TS',b'Simbad',297.6943,47.879
0.0,1.0,1.0,0.0,07375348,0.0,b'',25.3091256,0.0001079,54979.197244,0.050769,0.09,76.4973,9.7561,11.472,,b'True',b'LC',b'TS',b'Simbad',295.4042,42.9815
1.0,1.0,1.0,0.0,12302391,0.0,b'',25.3217327,0.0001106,54972.686018,0.028505,0.03,81.9569,17.5003,15.128,5869.0,b'False',b'LC',b'TS',b'Simbad',288.4035,51.0738
0.0,0.0,1.0,1.0,10664416,1.0,b'',25.3221744,0.0001106,55022.17439,,,79.7445,14.4708,14.856,4996.0,b'False',b'LC',b'TS',b'Simbad',291.4005,47.9247
0.0,0.0,1.0,0.0,10651945,0.0,b'',25.3669964,0.0001135,55022.547521,0.036663,0.06,78.121,18.1501,15.538,5946.0,b'False',b'LC',b'TS',b'Simbad',285.4379,47.9035
1.0,1.0,1.0,0.0,11502172,0.0,b'',25.4319585,0.0001106,54968.617081,0.033727,0.05,80.5844,16.4988,14.164,5571.0,b'False',b'LC',b'TS',b'Simbad',289.078,49.4801
0.0,1.0,1.0,0.0,11521048,0.0,b'',25.7028687,0.0001135,54976.417479,0.020393,0.03,83.0722,11.3967,14.917,5361.0,b'False',b'LC',b'TS',b'Simbad',297.7668,49.4467
1.0,1.0,1.0,0.0,04773155,0.0,b'',25.7060003,0.0001106,54989.837466,0.361424,0.02,74.7258,6.5639,13.592,5447.0,b'False',b'LC',b'TS',b'Simbad',297.9825,39.8941
1.0,1.0,1.0,0.0,05553624,0.0,b'',25.7620711,0.0001135,54972.733739,0.086419,0.13,75.1166,7.6603,14.231,5358.0,b'False',b'LC',b'TS',b'Simbad',296.987,40.7754
1.0,1.0,1.0,0.0,06147573,0.0,b'',25.8368331,0.0001135,54970.363385,0.038433,0.07,76.1487,7.2979,13.347,5503.0,b'False',b'LC',b'TS',b'Simbad',298.0786,41.4843
0.0,1.0,1.0,0.0,03858949,0.0,b'',25.9511387,0.0001135,54987.883881,0.082366,0.26,72.3109,9.0108,14.576,5219.0,b'False',b'LC',b'TS',b'Simbad',293.7105,38.9836
1.0,1.0,1.0,0.0,03858884,0.0,b'',25.9519309,0.0001135,54961.928697,0.095929,0.14,72.3046,9.021,9.277,,b'True',b'LC',b'TS',b'Simbad',293.6952,38.9829
0.0,0.0,1.0,0.0,03858879,0.0,b'',25.9523109,0.0001135,55013.750021,0.096759,0.19,72.3156,9.0278,15.112,5658.0,b'False',b'LC',b'TS',b'Simbad',293.694,38.9956
0.0,0.0,1.0,0.0,08155584,0.0,b'',26.017915,0.0038107,54990.299579,0.026521,0.04,75.0261,15.1008,15.032,6053.0,b'False',b'LC',b'TS',b'Simbad',287.9053,44.0109
0.0,0.0,1.0,1.0,05771961,1.0,b'',26.0664367,0.0001163,55009.861435,,,71.2546,16.0905,10.561,6977.0,b'True',b'LC',b'TS',b'Simbad',284.7597,41.0435
0.0,1.0,1.0,0.0,05217586,0.0,b'',26.0688098,0.0001163,55080.403814,0.05075,0.08,75.4531,6.1723,14.106,5387.0,b'False',b'LC',b'TS',b'Simbad',298.9022,40.3195
0.0,0.0,1.0,1.0,05129777,1.0,b'',26.1585303,0.0001163,55001.264573,,,75.4231,6.0256,12.881,8124.0,b'False',b'LC',b'TS',b'Simbad',299.0476,40.219
1.0,1.0,1.0,0.0,07971389,0.0,b'',26.3496135,0.0001163,54969.462453,0.021616,0.03,77.2653,9.9717,14.098,5791.0,b'False',b'LC',b'TS',b'Simbad',295.6345,43.7502
0.0,0.0,1.0,1.0,09016693,1.0,b'',26.3680271,0.0001163,55002.583038,,,76.8364,14.3348,11.635,7020.0,b'False',b'LC',b'TS',b'Simbad',289.8837,45.3041
1.0,1.0,1.0,0.0,08445775,0.0,b'',26.5082709,0.0001163,54982.621176,0.027782,0.04,78.3609,9.4817,13.876,5957.0,b'False',b'LC',b'TS',b'Simbad',296.953,44.4643
0.0,0.0,1.0,1.0,02720096,1.0,b'',26.6746797,0.000133,55003.029283,,,71.0796,9.0213,13.047,4832.0,b'False',b'LC',b'TS',b'Simbad',292.9789,37.911
1.0,1.0,1.0,0.0,07049486,0.0,b'',26.718425,0.0001193,54971.05084,0.050429,0.09,76.3433,9.0721,13.144,,b'False',b'LC',b'TS',b'Simbad',296.1248,42.5222
1.0,1.0,1.0,0.0,04840327,0.0,b'',26.7371326,0.0001193,54979.846591,0.030975,0.04,72.9512,9.8375,12.688,5802.0,b'False',b'LC',b'TS',b'Simbad',293.1389,39.9258
0.0,0.0,1.0,0.0,06025124,0.0,b'',26.8377244,0.0001226,54991.124338,0.011879,0.01,71.7023,15.9515,14.426,5931.0,b'False',b'LC',b'TS',b'Simbad',285.1476,41.3889
0.0,0.0,1.0,0.0,09846348,0.0,b'',26.8931569,0.0001193,55012.949002,0.015601,0.01,80.5271,10.231,13.754,5845.0,b'True',b'LC',b'TS',b'Simbad',297.4919,46.6945
0.0,1.0,1.0,0.0,05098444,0.0,b'',26.9489863,0.0001193,54984.022681,0.081557,0.14,72.7091,11.0677,13.771,4615.0,b'True',b'LC',b'TS',b'Simbad',291.5631,40.2678
1.0,1.0,1.0,0.0,04931073,0.0,b'',26.9512358,0.0001193,54956.971242,0.052407,0.08,73.2937,9.4166,11.957,6453.0,b'True',b'LC',b'TS',b'Simbad',293.8295,40.0312
0.0,0.0,1.0,0.0,06023859,0.0,b'',27.0098782,0.0001407,55109.33776,0.013169,0.01,71.4494,16.3806,15.483,3928.0,b'False',b'LC',b'TS',b'Simbad',284.4961,41.3259
0.0,1.0,1.0,0.0,06042214,0.0,b'',27.0462338,0.0001226,54977.908143,0.020238,0.02,73.7276,11.4013,14.173,6089.0,b'False',b'LC',b'TS',b'Simbad',291.752,41.3113
1.0,1.0,1.0,0.0,12356914,0.0,b'',27.3074554,0.0001226,54976.508322,0.028766,0.03,82.7871,15.8124,15.529,5368.0,b'False',b'LC',b'TS',b'Simbad',291.3732,51.1534
1.0,1.0,1.0,0.0,09632895,0.0,b'',27.3220462,0.0001226,54965.424466,0.041092,0.06,76.0671,19.0264,13.552,5425.0,b'True',b'LC',b'TS',b'Simbad',283.2411,46.3785
0.0,0.0,1.0,0.0,05306720,0.0,b'',27.3645235,0.000154,54976.473523,0.021974,0.03,75.7062,6.0716,15.244,5941.0,b'False',b'LC',b'TS',b'Simbad',299.1847,40.4844
0.0,0.0,1.0,0.0,11133313,1.0,b'',27.4008932,0.0001226,54998.054769,,,80.0216,15.8513,12.238,5993.0,b'False',b'LC',b'TS',b'Simbad',289.6664,48.7297
1.0,1.0,1.0,0.0,06146838,0.0,b'',27.4672014,0.0001226,54976.671867,0.026692,0.03,76.0885,7.4042,13.182,5338.0,b'False',b'LC',b'TS',b'Simbad',297.9158,41.4857
1.0,1.0,1.0,0.0,08415863,0.0,b'',27.5337993,0.0001226,54980.240265,0.025433,0.03,74.6721,17.1717,12.921,,b'False',b'LC',b'TS',b'Simbad',285.0512,44.4851
1.0,1.0,1.0,0.0,09941387,0.0,b'',27.6596084,0.0001259,54974.247137,0.024944,0.03,77.4801,16.9109,14.706,5150.0,b'False',b'LC',b'TS',b'Simbad',286.8162,46.8844
0.0,1.0,1.0,0.0,04376644,0.0,b'',27.6777043,0.0001259,54979.117929,0.014917,0.01,73.0332,8.6865,13.767,5805.0,b'True',b'LC',b'TS',b'Simbad',294.5121,39.4621
1.0,1.0,1.0,0.0,08572936,0.0,b'',27.7958079,0.0001259,54979.723069,0.031301,0.04,78.3387,9.8902,14.875,5706.0,b'True',b'LC',b'TS',b'Simbad',296.4357,44.6416
1.0,1.0,1.0,0.0,07668648,0.0,b'DV',27.8185899,0.0001259,54963.315401,0.054044,0.08,73.9081,15.9242,15.325,5875.0,b'True',b'LC',b'TS',b'Simbad',286.2768,43.3392
1.0,1.0,1.0,0.0,04142768,1.0,b'',27.991603,0.0001259,54992.650873,,,70.3362,13.6305,12.12,5401.0,b'False',b'LC',b'TS',b'Simbad',287.2627,39.26
1.0,1.0,1.0,0.0,08973000,0.0,b'',28.0278725,0.0001259,54991.347496,0.104077,0.14,79.3517,9.2633,14.594,5294.0,b'False',b'LC',b'TS',b'Simbad',297.8942,45.2112
0.0,1.0,1.0,0.0,06504534,0.0,b'',28.1625998,0.000133,54976.717044,0.020502,0.02,72.2647,16.1573,14.216,4788.0,b'True',b'LC',b'TS',b'Simbad',285.1669,41.9671
1.0,1.0,1.0,0.0,07837526,0.0,b'',28.2972104,0.0001293,54970.233934,0.025733,0.03,77.4126,9.2421,12.796,6065.0,b'False',b'LC',b'TS',b'Simbad',296.616,43.5293
1.0,1.0,1.0,0.0,11359305,0.0,b'',28.4871148,0.0001293,54965.871514,0.024857,0.02,82.2277,12.2736,13.363,6101.0,b'False',b'LC',b'TS',b'Simbad',295.984,49.1303
